songID,songName,ytID,view,langs
950,ライフ・イズ・ビューティフォー - ReoNa,Dt1KumWl2NI,0,"['jp', 'zh']"
951,それだけでいい - 大原櫻子,IB-f5wu4vpY,0,"['jp', 'zh']"
952,The Answer - なにわ男子,8wCrYHNw0dI,0,"['jp', 'zh']"
953,鳴り響く限り - YUKI,2BAtzar60as,0,"['jp', 'zh']"
954,My Nonfiction - 白銀御行(古川慎)&藤原千花(小原好美),kuEl3LL3CD0,0,"['jp', 'zh']"
955,初恋が泣いている - あいみょん,cuWon2_WOwc,0,"['jp', 'zh']"
956,じゃあね、またね。 - りりあ。,LM4mjiH1b5g,0,"['jp', 'zh']"
957,M八七 - 米津玄師,Zhx1n6uvgUE,0,"['jp', 'zh']"
958,神っぽいな - 初音ミク,EHBFKhLUVig,0,"['jp', 'zh']"
959,Surges - 夏背、ルワン,QvWsAIc5mO8,0,"['jp', 'zh']"
960,推し変なんて許さない! - 可不,St7slZIVRHk,0,"['jp', 'zh']"
961,恋はエクスプロージョン feat.カルバリンベア(安元洋貴) - オーイシマサヨシ,8Ov52qVNPBU,0,"['jp', 'zh']"
962,夢が僕らの太陽さ - 虹ヶ咲学園スクールアイドル同好会,5luoQvsVVHE,0,"['jp', 'zh']"
963,Colorful Dreams! Colorful Smiles! - 虹ヶ咲学園スクールアイドル同好会,CDPOUZWfwsA,0,"['jp', 'zh']"
964,チキチキバンバン - QUEENDOM,2ZhPmqx1BSY,0,"['jp', 'zh']"
965,チキチキバンバン - QUEENDOM,58VyD_I5tcA,0,"['jp', 'zh']"
966,ぽ - 尾丸ポルカ,TGJ9-1LWFtE,0,"['jp', 'zh']"
967,いつかオトナになれるといいね。 - ツユ,cp8UEv8i0lc,0,"['jp', 'zh']"
968,暴徒 - Eve,8McISUEXb9g,0,"['jp', 'zh']"
969,Route BLUE - 中島由貴,gvrprwGI0WI,0,"['jp', 'zh']"
970,愛言葉Ⅳ - 初音ミク,aHNWL7MBXoc,0,"['jp', 'zh']"
971,Message - れにゃた,9yOen-KsQ48,0,"['jp', 'zh']"
972,real Emotion - EIKO Starring 96猫,RqZ86EzFs84,0,"['jp', 'zh']"
973,DEPARTURES - 久遠七海(Lezel),YDb87-C9Y9o,0,"['jp', 'zh']"
974,好きだ - YOASOBI,WQ6ePunO8uY,0,"['jp', 'zh']"
975,灯火セレナード - ChouCho,nmqI6imWHVg,0,"['jp', 'zh']"
976,dawn of infinity - fripSide,6KruF9VY-mQ,0,"['jp', 'zh']"
977,推し変なんて許さない! - 可憐なアイボリー,mym9LTmHbyw,0,"['jp', 'zh']"
978,可愛いねって言われちゃった - 可不,OBlGJjos4n4,0,"['jp', 'zh']"
979,新時代 (ウタ from ONE PIECE FILM RED) - Ado,1FliVTcX8bQ,0,"['jp', 'zh']"
980,レンズ - 幾田りら,tGj-dXAX590,0,"['jp', 'zh']"
981,茜色の夕日 - フジファブリック,vYo-hpzuS2c,0,"['jp', 'zh']"
982,ルピナスの子守唄 - MAHO堂,kiRGEh9g6L4,0,"['jp', 'zh']"
983,ASOBO - NiziU,SpPY1T8UU7Y,0,"['jp', 'zh']"
984,華奢なリップ feat.ちゃんみな - ジェニーハイ,XLouH_6hrcY,0,"['jp', 'zh']"
985,青へ - LIP×LIP,NMDp9M1t4Zc,0,"['jp', 'zh']"
986,セレナーデ - Uru,WL_v2HjODKE,0,"['jp', 'zh']"
987,少女レイ - 天月,p5bKJ_22lgs,0,"['jp', 'zh']"
988,カフェラテのうた feat. luz - MARiA,aRjqI21l3i8,0,"['jp', 'zh']"
989,ビーサンはなぜなくなるのか? - HKT48,cTncJH7ro-w,0,"['jp', 'zh']"
990,おっぱいは世界を救うのだ☆彡 - おっぱいず★,qcxOyVXloDY,0,"['jp', 'zh']"
991,エグゼキューション - まふまふ,NYD7IVMBuLQ,0,"['jp', 'zh']"
992,wavy flow - Aimer,tjJFF8NMXXk,0,"['jp', 'zh']"
993,君を想う - ゆず,oFwFU_lqQro,0,"['jp', 'zh']"
994,WAO!! - 博衣こより,Mt5SB2igQUM,0,"['jp', 'zh']"
995,ジャイアントドリーム - ジャイアン(木村昴),_s2O4uleqA4,0,"['jp', 'zh']"
996,バグ - 25時、ナイトコードで。×鏡音レン,2Ii7UBMxWVw,0,"['jp', 'zh']"
997,おとせサンダー - ぼっちぼろまる,xFGHzTG3Cek,0,"['jp', 'zh']"
998,キョリ感 - ハコニワリリィ,fuXSoyuXBYM,0,"['jp', 'zh']"
999,私は最強 (ウタ from ONE PIECE FILM RED) - Ado,sk1Z-Hqwwog,0,"['jp', 'zh']"
1000,ジェリーフィッシュな君へ - 大西亜玖璃,ECo0D0hcUt4,0,"['jp', 'zh']"
1001,HERO in HEALER - カーラ(大西亜玖璃) with アルヴィン(佐藤拓也)、キノコ(泊明日菜),sM_9Df2y5NU,0,"['jp', 'zh']"
1002,パラレルワールド - BAK,_MPfdrGhBbM,0,"['jp', 'zh']"
1003,うぉ - 優里,-0OZ7yueQzA,0,"['jp', 'zh']"
1004,花の塔 - さユり,Rwzy6Qt8gq8,0,"['jp', 'zh']"
1005,売らん哉 - 悒うつぼ,DbpFE94JvyU,0,"['jp', 'zh']"
1006,MOTTAI - P丸様。,X96zX6Ahfko,0,"['jp', 'zh']"
1007,カシオピア係留所 - amazarashi,pTwSEgflLq0,0,"['jp', 'zh']"
1008,堕天 - Creepy Nuts,HRL5Cp_mPeo,0,"['jp', 'zh']"
1009,神のまにまに - りぶ×伊東歌詞太郎,c8_d0ngKtfo,0,"['jp', 'zh']"
1010,あかね組活動日誌～申班～ - モクレン(羊宮妃那)・ホウセンカ(河野ひより)・ツワブキ(広瀬ゆうき),tEEJpqOMAlE,0,"['jp', 'zh']"
1011,あかね組活動日誌～丑班～ - シオン(長谷川育美)・スズラン(遠野ひかる)・アジサイ(古賀葵),RIMUltVbC6g,0,"['jp', 'zh']"
1012,ふたりピノキオ - harmoe,E-e5M9S9y3k,0,"['jp', 'zh']"
1013,デネブとスピカ - DIALOGUE＋,YjrYKwxZNbY,0,"['jp', 'zh']"
1014,異世界混合大舞踏会 (feat. おばけ) - 星野源,bMPuDj3kGOM,0,"['jp', 'zh']"
1015,I Need You - Nissy(西島隆弘),mZ23BLKnA1Y,0,"['jp', 'zh']"
1016,Celebrate - TWICE,fMIn43MiwG8,0,"['jp', 'zh']"
1017,Wake up Decker! - SCREEN mode,2Gb7VmvMMkE,0,"['jp', 'zh']"
1018,駆け引きはポーカーフェイス - 花澤香菜,icPUzparjEw,0,"['jp', 'zh']"
1019,glow - 水瀬いのり,f6UTPaTV1OE,0,"['jp', 'zh']"
1020,左右盲 - ヨルシカ,1IlTeOMCNJU,0,"['jp', 'zh']"
1021,Free Free Free feat.幾田りら - 東京スカパラダイスオーケストラ,bmW26vREJEs,0,"['jp', 'zh']"
1022,硝子の少年 - kinki kids,TYhWV4H83sU,0,"['jp', 'zh']"
1023,Cat!!してSuperGirls - Smewthie,fGSQc2uuDnY,0,"['jp', 'zh']"
1024,トキメキ☆イチゴいちえ - Smewthie,ZyrAR3Qyhvw,0,"['jp', 'zh']"
1025,HELLO HELLO HELLO - 藍井エイル,L1GuWKuihDc,0,"['jp', 'zh']"
1026,ネリヤカナヤ～美ら奄美～ - ReoNa,Fil2ePuaXMg,0,"['jp', 'zh']"
1027,アンダーキッズ - ツユ,TBoBfT-_sfM,0,"['jp', 'zh']"
1028,水鏡の世界 - 堀内まり菜,i-GVE4lpKkU,0,"['jp', 'zh']"
1029,WITH - 栗林みな実,p1qPZOQoDuw,0,"['jp', 'zh']"
1030,あれこれドラスティック feat. 鈴木愛奈 - halca,Ya9Tn-8mxZg,0,"['jp', 'zh']"
1031,流線形メーデー - 花譜×可不,Kua1N1PJD6k,0,"['jp', 'zh']"
1032,人芝居 - 渕上舞,fCpacv1cNZk,0,"['jp', 'zh']"
1033,Dance In The Game - ZAQ,Zm24Y_f6qQk,0,"['jp', 'zh']"
1034,風のゆくえ - Ado,3HuyRf6tV4E,0,"['jp', 'zh']"
1035,エンジェルに花束を - 天月,LK_Wuq--qmg,0,"['jp', 'zh']"
1036,雨燦々 - King Gnu,C47K1TX9PAA,0,"['jp', 'zh']"
1037,追いかける夢の先で - Liella!,AKBV8afIcmE,0,"['jp', 'zh']"
1038,WE WILL!! - Liella!,NBBt0pqYqZU,0,"['jp', 'zh']"
1039,Tot Musica - Ado,V9_ZpqfqHFI,0,"['jp', 'zh']"
1040,僕たちのイマージュ - ≠ME,HpM2tvb83Bw,0,"['jp', 'zh']"
1041,全部だきしめて - KinKi Kids,MPIu-H18Tyw,0,"['jp', 'zh']"
1042,あかね組活動日誌～辰班～ - ヒギリ(貫井柚佳)、スズシロ(高田憂希)、ハス(佳原萌枝),QSBMrUfzbHY,0,"['jp', 'zh']"
1043,W-G-X ～W Goes Next～ - 上木彩矢 w TAKUYA,J12lO8Z2GvM,0,"['jp', 'zh']"
1044,レモンソーダ - 家入レオ,1df_0pqTabI,0,"['jp', 'zh']"
1045,君の隣で。 - りりあ。,gztz2Ygyz2U,0,"['jp', 'zh']"
1046,トキメキ☆イチゴいちえ - Smewthie,UQZbkt6AXB0,0,"['jp', 'zh']"
1047,すずめ - 原菜乃華,F7nQ0VUAOXg,0,"['jp', 'zh']"
1048,月が満ちる - 月詠み,EtjDLZKL1rc,0,"['jp', 'zh']"
1049,魔法 - さとうもか,4FKGLzyE0Xs,0,"['jp', 'zh']"
1050,チノカテ - ヨルシカ,Fq55MMfHoJg,0,"['jp', 'zh']"
1051,悲しくて lulululu - 早坂愛(花守ゆみり),Ctzi9rOhtLs,0,"['jp', 'zh']"
1052,火花 - まなえ,TdkQx56uT1s,0,"['jp', 'zh']"
1053,のびしろ - Creepy Nuts,7F_un08wc5A,0,"['jp', 'zh']"
1054,プレロマンス - eill,IG7sBQXJWNs,0,"['jp', 'zh']"
1055,気分上々↑↑ - EIKO starring 96猫、諸葛孔明(置鮎龍太郎)、KABE太人(千葉翔也)、久遠七海 starring Lezel,S02IRpRuu9Y,0,"['jp', 'zh']"
1056,サイダー - もさを。,IhpKa2w2CEI,0,"['jp', 'zh']"
1057,オアイコ - Aimer,Xr-qtz_U76Q,0,"['jp', 'zh']"
1058,夢で逢えたら - 大滝詠一,Gv3PltbLJdo,0,"['jp', 'zh']"
1059,metamorphose - 高橋洋子,B5UW6Cgbh6M,0,"['jp', 'zh']"
1060,TOKYO 4AM - ちゃんみな,YjR1SGUR9UU,0,"['jp', 'zh']"
1061,ALIVE - ClariS,VxR_BYPG7v4,0,"['jp', 'zh']"
1062,花の塔 - さユり,WIKKyrGGaDk,0,"['jp', 'zh']"
1063,バンドエイド剥がすような別れ方 - 乃木坂46,NCw7XnJMXhA,0,"['jp', 'zh']"
1064,走馬灯 - Vaundy,3Dy4EbMPkY0,0,"['jp', 'zh']"
1065,陽傘 - ナナヲアカリ,9xQKU2ardbQ,0,"['jp', 'zh']"
1066,可愛いねって言われちゃった - 服部樹里(佐倉綾音),3vXqdNci_z8,0,"['jp', 'zh']"
1067,みずいろの雨 - 八神純子,M3-K4knCeLE,0,"['jp', 'zh']"
1068,シンデレラ・ハネムーン - 岩崎宏美,M6NeE51FbIs,0,"['jp', 'zh']"
1069,死亡フラグを立てないで - 打首獄門同好会,jlvJg8Shzxo,0,"['jp', 'zh']"
1070,mabataki - Vaundy,6h6AQbdTkaE,0,"['jp', 'zh']"
1071,おにごっこ - 優里,m3VnVRHOMZM,0,"['jp', 'zh']"
1072,ウィークエンダー - Hey! Say! JUMP,R_ipNv527rE,0,"['jp', 'zh']"
1073,ヒトツボシ - KOH+,j2yscNVH7VA,0,"['jp', 'zh']"
1074,Start Over - THE BEAT GARDEN,AEBvkj7hEPo,0,"['jp', 'zh']"
1075,オノマトペラップ~なつあそび編~ - DAOKO,tDPiLgmhUgE,0,"['jp', 'zh']"
1076,荒野流転 - FictionJunction YUUKA,lY0b7LscFyE,0,"['jp', 'zh']"
1077,HOLLOW HUNGER - OxT,xa-30y7GImM,0,"['jp', 'zh']"
1078,五等分の花嫁～ありがとうの花～ - 中野家の五つ子,Ezc8Q9Q0fzc,0,"['jp', 'zh']"
1079,ダイヤモンドスマイル - なにわ男子,uQx7Lmb-dcg,0,"['jp', 'zh']"
1080,リベリオン - Ado,0Y8e0LJf0i0,0,"['jp', 'zh']"
1081,歩く - ヨルシカ,MVsp2GgoqbQ,0,"['jp', 'zh']"
1082,宵花火 - ばんばんざい,_mmuJCN76rY,0,"['jp', 'zh']"
1083,Overdose - なとり,H08YWE4CIFQ,0,"['jp', 'zh']"
1084,A New Start - Nanashi Mumei,Py21QCndbxc,0,"['jp', 'zh']"
1085,Deadstock feat. きのぽっぽ - PEOPLE 1,pB4Bl5kDWck,0,"['jp', 'zh']"
1086,もう一度 - Tani Yuuki,uP8CtPMAd5Q,0,"['jp', 'zh']"
1087,七色ストーリー - 恵比寿マスカッツ,Rg1FX-O5YZs,0,"['jp', 'zh']"
1088,Door - 大原櫻子,FFjTySz86Cs,0,"['jp', 'zh']"
1089,ELEVEN -Japanese ver.- - IVE,XfEZzUtdINI,0,"['jp', 'zh']"
1090,メニメニマニマニ - 壱百満天原サロメ,mVGVYd1B8Oc,0,"['jp', 'zh']"
1091,Believe - Folder5,qM_FepDsJ-Q,0,"['jp', 'zh']"
1092,SOUVENIR - BUMP OF CHICKEN,YOIJOJsUkUg,0,"['jp', 'zh']"
1093,君の知らない物語 - 花澤香菜,CkCwIt7Fb9o,0,"['jp', 'zh']"
1094,タイムマシン - 優里,bmcVVOwkhE4,0,"['jp', 'zh']"
1095,祝福 - YOASOBI,3eytpBOkOFA,0,"['jp', 'zh']"
1096,色彩 - yama,E9Dru15yq9w,0,"['jp', 'zh']"
1097,SOUVENIR - BUMP OF CHICKEN,C9vAUfSEh8Q,0,"['jp', 'zh']"
1098,damn - 藤井風,yP7K2lXr6GA,0,"['jp', 'zh']"
1099,しわ - 伊東歌詞太郎,v1xEYzIFJUs,0,"['jp', 'zh']"
1100,スカイクラッドの観測者 - Roselia×いとうかなこ,1nx_DJwkWow,0,"['jp', 'zh']"
1101,NIGHT DANCER - imase,kagoEGKHZvU,0,"['jp', 'zh']"
1102,KICK BACK - 米津玄師,M2cckDmNLMI,0,"['jp', 'zh']"
1103,君の願いが世界を輝かす - MISIA,VkBRvMPsXTg,0,"['jp', 'zh']"
1104,"アイウエ feat. 美波, SAKURAmoti - MAISONdes",o80D5OWdcTE,0,"['jp', 'zh']"
1105,grace - 藤井風,rSYoIuyks8g,0,"['jp', 'zh']"
1106,ひなげしの花 - アグネス・チャン,dT7lhz-2P5w,0,"['jp', 'zh']"
1107,わたしの青い鳥 - 桜田淳子,L0LrLmTuOcY,0,"['jp', 'zh']"
1108,ハートの誓い - CHiCO with HoneyWorks,kkYGG411TUU,0,"['jp', 'zh']"
1109,キャンディ♥キャンディ - 堀江美都子、ザ・チャープス,lMi1Dh8VRYE,0,"['jp', 'zh']"
1110,忘れてもいいよ - ClariS,p9KrjEGcVeI,0,"['jp', 'zh']"
1111,心臓 - 藍井エイル,t1JaVrN5mbk,0,"['jp', 'zh']"
1112,残機 - ずっと真夜中でいいのに。,6OC92oxs4gA,0,"['jp', 'zh']"
1113,CHAINSAW BLOOD - Vaundy,FL1QjjkZVm4,0,"['jp', 'zh']"
1114,Journey - 初音ミク,BTekXS9d-no,0,"['jp', 'zh']"
1115,よあけのみち - 大杉久美子、アントワープ・チルドレン・コーラス,Z-ack_NFz_o,0,"['jp', 'zh']"
1116,謳歌爛漫 - GARNiDELiA,Gl8MJo5kOg0,0,"['jp', 'zh']"
1117,"トウキョウ・シャンディ・ランデヴ feat. 花譜, ツミキ - MAISONdes",D1xBm10MkgA,0,"['jp', 'zh']"
1118,失楽園 - まふまふ,_rp-FETkoDM,0,"['jp', 'zh']"
1119,逃避行 - imase,MF0gYlWRyCs,0,"['jp', 'zh']"
1120,久しぶりのリップグロス - AKB48,tXV1zqQoh90,0,"['jp', 'zh']"
1121,Wish - 中島美嘉,w_66taey9Fg,0,"['jp', 'zh']"
1122,君よ 気高くあれ - シユイ,n-fKt6uyQZM,0,"['jp', 'zh']"
1123,カナタハルカ - RADWIMPS,9QkCQBRFw04,0,"['jp', 'zh']"
1124,独りうた ～September調子はどうだい～ - うじたまい,CbFTHGXYkmY,0,"['jp', 'zh']"
1125,青春コンプレックス - 結束バンド,7FDRQifEMUQ,0,"['jp', 'zh']"
1126,ひとりぼっち東京 - 結束バンド,MSnLgdQFk1c,0,"['jp', 'zh']"
1127,TRUE FOOL LOVE - Liyuu,RhjZMFkrNMU,0,"['jp', 'zh']"
1128,蒼穹のファンファーレ - FictionJunction feat. 藍井エイル & ASCA & ReoNa,pMNKW4tqefk,0,"['jp', 'zh']"
1129,アカネチル - あたらよ,vRPgoGGevRc,0,"['jp', 'zh']"
1130,どんな結末がお望みだい? - ツユ,F9sWMsUNDw0,0,"['jp', 'zh']"
1131,白日夢 - Islet feat.倚水,9k_csTdypRQ,0,"['jp', 'zh']"
1132,錠剤 - TOOBOE,xIKW3NKYBWw,0,"['jp', 'zh']"
1133,Have a nice day - imase,pRlzN2I9Knw,0,"['jp', 'zh']"
1134,鱗 - 秦基博,x2WP1ZSQVlQ,0,"['jp', 'zh']"
1135,その日まで - 櫻坂46,F2lWsUJotmc,0,"['jp', 'zh']"
1136,Prologue - 井口裕香,YVgn38dMB9U,0,"['jp', 'zh']"
1137,革表紙 - 伊東歌詞太郎,0UK58-Es4KQ,0,"['jp', 'zh']"
1138,そばにいるよ - Uru,8iszE6zgUv4,0,"['jp', 'zh']"
1139,もったいぶり - 和ぬか,tQp9iGd3EBQ,0,"['jp', 'zh']"
1140,ギターと孤独と蒼い惑星 - 結束バンド,B7BxrAAXl94,0,"['jp', 'zh']"
1141,可愛くてごめん - かぴ,a3FgmTfvJhA,0,"['jp', 'zh']"
1142,1分1秒 - もさを。,qHMa6GxrAnc,0,"['jp', 'zh']"
1143,スイッチ - HY,xKxElHXA8Ok,0,"['jp', 'zh']"
1144,Distortion!! - 結束バンド,5RSHNMkKGLs,0,"['jp', 'zh']"
1145,日常革命 - ねぐせ。,Z-1qpeyaNb0,0,"['jp', 'zh']"
1146,紫苑 - Saucy Dog,3Yq58d2rsRk,0,"['jp', 'zh']"
1147,#超絶おいしい - mona(夏川椎菜),D9hE0e_wsNk,0,"['jp', 'zh']"
1148,海のまにまに - YOASOBI,EH_5WdHJVkM,0,"['jp', 'zh']"
1149,JUMP - 幾田りら,z7bdgS0UQ10,0,"['jp', 'zh']"
1150,錠剤 - TOOBOE,IyFWUpQw16o,0,"['jp', 'zh']"
1151,本当はね、 - ヤングスキニー,cxM_FmezzFA,0,"['jp', 'zh']"
1152,忘れ物 - Vaundy,tQq8C7irREk,0,"['jp', 'zh']"
1153,はにかみショート - ≠ME,JXchs8DEDWk,0,"['jp', 'zh']"
1154,Subtitle - Official髭男dism,hN5MBlGv2Ac,0,"['jp', 'zh']"
1155,ちゅ、多様性。 - ano,msZ5b2usBNc,0,"['jp', 'zh']"
1156,ハッピーサプライズ - なにわ男子,6ok1kdB1fUc,0,"['jp', 'zh']"
1157,スターマイン - Da-iCE,YB_St-YN3Y8,0,"['jp', 'zh']"
1158,Stardom - King Gnu,k7rHDHJG1jA,0,"['jp', 'zh']"
1159,ハレルヤ - もさを。,cXQ_CeFPGzY,0,"['jp', 'zh']"
1160,転生したら剣でした - 岸田教団&THE明星ロケッツ,RR6hnwWdJJ0,0,"['jp', 'zh']"
1161,more＜STRONGLY - 黒崎真音,uLHmY0PPsgw,0,"['jp', 'zh']"
1162,ちゅ、多様性。 - ano,-lec--FlSJ4,0,"['jp', 'zh']"
1163,この地球の続きを - コブクロ,-6APODc-ncc,0,"['jp', 'zh']"
1164,ミチヲユケ - 緑黄色社会,su5o63BnOUM,0,"['jp', 'zh']"
1165,あのバンド - 結束バンド,L2i0i9gWE00,0,"['jp', 'zh']"
1166,なにが悪い - 結束バンド,BVvcQ4ge8Ow,0,"['jp', 'zh']"
1167,Flyer! - Vivid BAD SQUAD×鏡音レン,gr4FAlsibeg,0,"['jp', 'zh']"
1168,置き手紙 - Vaundy,B50A9Nf5FCE,0,"['jp', 'zh']"
1169,MASK - 浜崎あゆみ,9tFk0iptSUw,0,"['jp', 'zh']"
1170,きらりらり - KANA-BOON,g4gZAm-_bno,0,"['jp', 'zh']"
1171,Keep going - 04 Limited Sazabys,mHflQcU__V4,0,"['jp', 'zh']"
1172,翼をください - 杏,orcvQ3vmPRk,0,"['jp', 'zh']"
1173,愛・おぼえていますか - 飯島真理,OfuW_Wbt73c,0,"['jp', 'zh']"
1174,Change The World - MADKID,6YoVGDsw2Lo,0,"['jp', 'zh']"
1175,LOVE＆MOON - 高野麻里佳,ogoNafgZ93k,0,"['jp', 'zh']"
1176,世界はそれを愛と呼ぶんだぜ - サンボマスター,izlKehxIEcA,0,"['jp', 'zh']"
1177,生きるを選んだ私へ - こはならむ,T2o73lFMhwQ,0,"['jp', 'zh']"
1178,クリスマスイブ - 優里,ytQhhgHGj_s,0,"['jp', 'zh']"
1179,Make Me Feel Better - MindaRyn,r3xAis_5f_Q,0,"['jp', 'zh']"
1180,毒林檎 - 初音ミク,nUzjJ1mNRRQ,0,"['jp', 'zh']"
1181,first death - TK from 凛として時雨,KrN3r5Jnih0,0,"['jp', 'zh']"
1182,恋愛偏差値上昇中! - P丸様。,fgZ4lIRKrjA,0,"['jp', 'zh']"
1183,落花流水 - 須田景凪,aQeNP3O2Mmc,0,"['jp', 'zh']"
1184,愛の温度℃ - 七海るちあ(中田あすみ)・宝生波音(寺門仁美)・洞院リナ(浅野まゆみ),woyxE2de0fc,0,"['jp', 'zh']"
1185,クリスマスのよる - あたらよ,sZz8KDIIoiM,0,"['jp', 'zh']"
1186,なにが悪い - 結束バンド,3ijkvUYwJhU,0,"['jp', 'zh']"
1187,LOVE ROCKETS - The Birthday,EEWVJ4RZ4Xg,0,"['jp', 'zh']"
1188,第ゼロ感 - 10-FEET,EsJGbHJyXYc,0,"['jp', 'zh']"
1189,花 - JUJU,gjdofz9MH9s,0,"['jp', 'zh']"
1190,クリスマス ケーキ - SARD UNDERGROUND,zMrFnVI7su8,0,"['jp', 'zh']"
1191,世界が終るまでは… - 上杉昇,2bLKP6WzF7Y,0,"['jp', 'zh']"
1192,Now or Never! - 鈴木このみ from the Ultra League,hh-Wia5M47s,0,"['jp', 'zh']"
1193,Super Nova - 矢野水音,ZoKFoXTmz3s,0,"['jp', 'zh']"
1194,Deep down - Aimer,giJKMtRnD20,0,"['jp', 'zh']"
1195,ビートDEトーヒ - ハマいく,zCAaZWyn128,0,"['jp', 'zh']"
1196,ここにはないもの - 乃木坂46,3LNH6NT0T7E,0,"['jp', 'zh']"
1197,かごめ - 優里,PR52T_fpWO4,0,"['jp', 'zh']"
1198,星座になれたら - 結束バンド,wSTbdqo-j74,0,"['jp', 'zh']"
1199,メリーゴーランド - 優里,eWeSqrRk-gs,0,"['jp', 'zh']"
1200,ひみつ基地 - 結束バンド,ztF1ru7LEzs,0,"['jp', 'zh']"
1201,フラッシュバッカー - 結束バンド,ecVnw_SiREQ,0,"['jp', 'zh']"
1202,"時代遅れのRock'n'Roll Band - 桑田佳祐 feat. 佐野元春, 世良公則, Char, 野口五郎",xsEsyWA2ve8,0,"['jp', 'zh']"
1203,乙女はサイコパス - Poppin'Party×P丸様。,pFNrfao3dXg,0,"['jp', 'zh']"
1204,シル・ヴ・プレジデント - ハロー、ハッピーワールド!×P丸様。,Rfq7FScIjig,0,"['jp', 'zh']"
1205,アイデン貞貞メルトダウン - えなこ feat. P丸様。,cHcMHceZEuk,0,"['jp', 'zh']"
1206,はっぴーらいふ - MKLNtic,R0GZ6_tlDSs,0,"['jp', 'zh']"
1207,初恋 - 中島美嘉,tnk9mdln33Q,0,"['jp', 'zh']"
1208,アイデン貞貞メルトダウン - えなこ feat. P丸様。,zymfiOtew9I,0,"['jp', 'zh']"
1209,死ぬのがいいわ - 藤井風,dawrQnvwMTY,0,"['jp', 'zh']"
1210,変幻自在 - PENGUIN RESEARCH,uwmrhM84GQg,0,"['jp', 'zh']"
1211,#超絶かわいい - mona(夏川椎菜),nxBjyiqVQa4,0,"['jp', 'zh']"
1212,蒲公英 - 幾田りら,nYT9RPNPlLI,0,"['jp', 'zh']"
1213,ビリミリオン - 優里,vUsikBoa8i0,0,"['jp', 'zh']"
1214,RECONNECTION - angela,BQKWbeoy5CY,0,"['jp', 'zh']"
1215,Rewrite - Hakubi,KBJwXv0Tk6o,0,"['jp', 'zh']"
1216,LOVE is - 和ぬか,Dt1C4ERoCro,0,"['jp', 'zh']"
1217,青いベンチ - サスケ,BkOVkthMkOc,0,"['jp', 'zh']"
1218,地球という名の都 - SawanoHiroyuki[nZk]:ASKA,P-z9sn-3iKQ,0,"['jp', 'zh']"
1219,Never Fear - 阿部真央,jI0y9SlmKRI,0,"['jp', 'zh']"
1220,リンジュー・ラヴ - マカロニえんぴつ,xJWxbgoq_rU,0,"['jp', 'zh']"
1221,C.h.a.o.s.m.y.t.h. - ONE OK ROCK,C-xF2MAFw5s,0,"['jp', 'zh']"
1222,雨と喪失 - Omoinotake,URGhZqM9Etk,0,"['jp', 'zh']"
1223,切り傷 - sajou no hana,AgWj9E-DxPo,0,"['jp', 'zh']"
1224,escalate - Aimer,9o_vO5FcerI,0,"['jp', 'zh']"
1225,秘密のキス - back number,YSPw1ONGjk4,0,"['jp', 'zh']"
1226,男の子の目的は何? - 高見沢アリサ(東山奈央),W9ZQd_aaC5Q,0,"['jp', 'zh']"
1227,女の子の愛って何? - 柴崎健(江口拓也),4SoutgFwCPw,0,"['jp', 'zh']"
1228,アンチノミー - amazarashi,EsDoVd82vLs,0,"['jp', 'zh']"
1229,^^ - 當山みれい,PE1JXk21Vlk,0,"['jp', 'zh']"
1230,愛を知る - 15MUS,llop7hcmGHQ,0,"['jp', 'zh']"
1231,フカ - KANA-BOON,7ob3MEhPZtA,0,"['jp', 'zh']"
1232,恋 - Uru,VdFpB4G-J3Y,0,"['jp', 'zh']"
1233,SHOCK! - Ayase,YxjMVR7t36E,0,"['jp', 'zh']"
1234,アルジャーノン - ヨルシカ,5v5CjaTDuOk,0,"['jp', 'zh']"
1235,ワタリドリ - [Alexandros],O_DLtVuiqhI,0,"['jp', 'zh']"
1236,星月夜 - 由薫,tToiJveylxA,0,"['jp', 'zh']"
1237,Dear Doze Days - 鬼頭明里,yO3fSDseBp8,0,"['jp', 'zh']"
1238,スクワッド! - めいちゃん,ELd14q_cfWw,0,"['jp', 'zh']"
1239,夏の近道 - 櫻坂46,nV1DHIWSdEo,0,"['jp', 'zh']"
1240,TOMBI - Kvi Baba,-RQTxqPc5T0,0,"['jp', 'zh']"
1241,星のクズ α - Salyu × haruka nakamura,sRc-5RGEtVI,0,"['jp', 'zh']"
1242,また夏を追う - あたらよ,EZlD-H-6WzU,0,"['jp', 'zh']"
1243,花に風 - 初音ミク,ixLrlhthgHs,0,"['jp', 'zh']"
1244,Burn My Universe - 麻枝准×やなぎなぎ,oIVTY0mTN_Q,0,"['jp', 'zh']"
1245,バレンタイン・キッス - 椎名真昼(石見舞菜香),nTPI23Nd0dg,0,"['jp', 'zh']"
1246,Bitter - ロス,59n9OmCXiio,0,"['jp', 'zh']"
1247,眠れない夜を君に - あたらよ,yZhyDl1oaaI,0,"['jp', 'zh']"
1248,わちゅごなどぅー - 虹ヶ咲学園スクールアイドル同好会,bNk3cvlE2cE,0,"['jp', 'zh']"
1249,怪物たちよ - Saucy Dog,WFEO5efToMc,0,"['jp', 'zh']"
1250,Hand - ラックライフ,vtb5556d_EY,0,"['jp', 'zh']"
